Iteration,Combination,Total Processing Time (sec),Total Execution Time (sec),Scripts Executed,Individual Processing Times,Individual Execution Times,Files Processed Per Script,First Image Pixels,First Audio Samples,Image Source Dir,Audio Source Dir,Peak RAM Usage (MB),Peak GPU Usage (%),Peak GPU Memory (MB),Average CPU Usage Per Core,Number of Cores Used,Average GPU Clock (MHz),Total RAM (GB),Total CPU Cores,Total GPU Memory (GB),CPU Model,GPU Model
1,pspps,0.04069466907261593,39.75175714492798,"Predict, Speech, Predict, Predict, Speech","0.002615, 0.016434, 0.002566, 0.002582, 0.016497","7.426, 8.195, 7.280, 7.338, 9.513","508, 54, 508, 508, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12143.8671875,73,2646.5625,"1.4, 0.9, 0.9, 1.2, 13.6, 16.2, 6.0, 4.8, 0.1, 0.8, 1.3, 0.6, 0.6, 0.9, 0.0, 8.5, 0.1, 0.1, 1.6, 1.3, 0.4, 0.1, 13.2, 0.9, 1.1, 1.3, 0.5, 0.4, 0.5, 0.6, 2.4, 18.8",6,2317.811320754717,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,psppd,0.026803942621755616,37.875617265701294,"Predict, Speech, Predict, Predict, Detect","0.002657, 0.016549, 0.002570, 0.002623, 0.002406","7.445, 9.037, 7.325, 7.390, 6.679","508, 54, 508, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12167.62890625,76,2646.5625,"0.6, 0.2, 4.6, 0.7, 4.1, 0.2, 1.5, 0.0, 0.9, 0.6, 0.3, 0.3, 0.3, 0.1, 0.1, 24.1, 0.7, 0.4, 10.0, 1.3, 1.6, 0.3, 13.4, 11.9, 0.3, 0.4, 0.5, 0.6, 0.1, 0.4, 0.8, 16.2",5,2379.3531746031745,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,psppp,0.02701041375036454,38.725446462631226,"Predict, Speech, Predict, Predict, Predict","0.002635, 0.016582, 0.002552, 0.002593, 0.002648","7.425, 9.265, 7.240, 7.363, 7.433","508, 54, 508, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12172.15234375,72,2646.5625,"0.8, 0.0, 13.8, 5.2, 17.4, 0.5, 0.6, 0.3, 8.8, 1.4, 0.3, 0.7, 0.2, 0.1, 0.8, 26.0, 0.3, 0.3, 1.0, 0.8, 0.9, 0.1, 0.3, 0.6, 0.4, 0.5, 0.4, 0.6, 0.1, 1.0, 0.4, 13.5",6,2374.8255813953488,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,pdsss,0.05461839946048411,41.69896364212036,"Predict, Detect, Speech, Speech, Speech","0.002581, 0.002385, 0.016429, 0.016612, 0.016612","7.385, 6.666, 8.576, 9.747, 9.325","508, 508, 54, 54, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12166.8671875,75,2646.5625,"0.7, 15.1, 0.5, 0.2, 4.9, 0.3, 1.9, 1.2, 1.1, 0.9, 0.5, 0.2, 0.5, 0.3, 0.7, 3.7, 1.3, 0.9, 5.6, 0.8, 0.7, 12.9, 1.9, 2.0, 1.2, 2.6, 0.7, 0.6, 0.3, 0.5, 3.4, 23.8",4,2169.42238267148,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,pdssd,0.04049818234179061,39.82819843292236,"Predict, Detect, Speech, Speech, Detect","0.002595, 0.002429, 0.016465, 0.016578, 0.002430","7.298, 6.722, 9.257, 9.811, 6.739","508, 508, 54, 54, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12090.68359375,74,2646.5625,"1.4, 0.8, 4.6, 1.4, 1.3, 1.4, 0.8, 0.4, 0.7, 0.6, 0.3, 1.0, 0.5, 1.0, 0.6, 4.5, 11.4, 0.4, 0.7, 0.9, 13.2, 11.2, 5.3, 0.3, 0.0, 0.2, 1.4, 0.4, 0.7, 0.8, 0.5, 26.1",5,2284.5849056603774,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,pdssp,0.040772923665791785,39.62974548339844,"Predict, Detect, Speech, Speech, Predict","0.002553, 0.002399, 0.016630, 0.016581, 0.002609","7.336, 6.636, 9.556, 8.828, 7.274","508, 508, 54, 54, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12147.8046875,74,2646.5625,"12.0, 0.4, 0.2, 0.4, 0.6, 13.2, 0.9, 0.2, 0.7, 2.0, 0.2, 1.0, 0.7, 0.2, 0.1, 15.6, 0.6, 1.1, 17.7, 0.2, 5.8, 1.2, 2.5, 0.7, 0.1, 1.4, 1.0, 0.8, 0.1, 0.7, 0.8, 14.0",6,2281.4772727272725,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,pdsds,0.04026220151647711,37.95281720161438,"Predict, Detect, Speech, Detect, Speech","0.002598, 0.002429, 0.016364, 0.002460, 0.016411","7.336, 6.661, 8.814, 6.854, 8.288","508, 508, 54, 508, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12159.32421875,74,2646.5625,"12.6, 5.7, 0.5, 1.1, 5.6, 2.1, 0.8, 0.9, 2.5, 0.7, 0.6, 0.5, 0.5, 0.4, 2.1, 6.4, 1.1, 0.7, 1.3, 0.0, 0.1, 0.8, 14.1, 0.4, 0.2, 1.6, 0.9, 0.4, 0.5, 1.0, 3.0, 33.8",6,2260.494071146245,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,pdsdd,0.026493214129483814,36.571290731430054,"Predict, Detect, Speech, Detect, Detect","0.002624, 0.002502, 0.016582, 0.002392, 0.002392","7.396, 6.823, 8.954, 6.701, 6.697","508, 508, 54, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12091.12109375,74,2646.5625,"12.9, 0.4, 0.9, 0.5, 0.0, 0.9, 14.6, 0.6, 0.7, 0.5, 0.7, 0.4, 0.5, 0.4, 12.4, 14.2, 12.3, 0.0, 0.0, 0.0, 0.4, 0.8, 5.5, 2.8, 1.2, 0.0, 0.1, 1.1, 0.0, 0.4, 0.5, 12.9",7,2428.7654320987654,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,pdsdp,0.026318329833770776,36.86145639419556,"Predict, Detect, Speech, Detect, Predict","0.002594, 0.002378, 0.016256, 0.002494, 0.002596","7.338, 6.708, 8.581, 6.896, 7.339","508, 508, 54, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12076.56640625,35,2646.5625,"0.7, 13.4, 12.2, 0.2, 0.7, 14.4, 0.5, 0.7, 7.6, 0.9, 1.0, 0.1, 0.5, 0.4, 0.8, 8.8, 0.4, 1.4, 0.6, 0.3, 6.0, 0.9, 0.0, 0.9, 5.1, 0.4, 0.4, 0.4, 0.1, 0.0, 0.4, 20.4",8,2394.2073170731705,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,pdsps,0.04061705774278215,37.84445858001709,"Predict, Detect, Speech, Predict, Speech","0.002669, 0.002404, 0.016375, 0.002594, 0.016575","7.476, 6.767, 8.123, 7.304, 8.175","508, 508, 54, 508, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12165.50390625,73,2646.5625,"1.2, 0.9, 11.0, 12.2, 0.6, 0.0, 2.8, 0.1, 5.3, 0.5, 0.7, 14.9, 0.1, 0.6, 0.0, 15.3, 2.1, 0.0, 1.0, 2.4, 5.4, 0.9, 2.3, 1.1, 4.0, 0.7, 1.3, 0.9, 0.9, 0.7, 1.0, 15.2",7,2294.1071428571427,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,pdspd,0.026652552274715663,36.374106645584106,"Predict, Detect, Speech, Predict, Detect","0.002589, 0.002409, 0.016645, 0.002603, 0.002406","7.369, 6.711, 8.160, 7.380, 6.755","508, 508, 54, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12087.6328125,76,2646.5625,"0.6, 12.1, 0.3, 0.4, 0.4, 12.8, 0.8, 11.9, 1.0, 0.0, 0.1, 0.0, 0.1, 5.6, 0.2, 12.6, 0.9, 17.6, 1.7, 0.1, 0.2, 0.4, 1.0, 0.5, 0.2, 0.5, 0.3, 0.3, 0.3, 0.1, 0.3, 15.4",7,2402.4173553719006,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,pdspp,0.0266708394575678,37.48162508010864,"Predict, Detect, Speech, Predict, Predict","0.002600, 0.002404, 0.016479, 0.002532, 0.002656","7.391, 6.706, 8.611, 7.262, 7.511","508, 508, 54, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12165.3984375,73,2646.5625,"0.3, 0.1, 1.2, 13.4, 12.7, 3.1, 1.5, 5.2, 7.1, 0.5, 5.8, 0.0, 0.5, 0.0, 0.9, 6.6, 0.6, 0.4, 6.2, 1.9, 1.6, 0.4, 0.8, 7.6, 6.0, 0.1, 0.1, 1.4, 0.0, 0.6, 0.4, 14.6",10,2391.72,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,pddss,0.040375348643919506,38.045506715774536,"Predict, Detect, Detect, Speech, Speech","0.002605, 0.002397, 0.002391, 0.016427, 0.016555","7.323, 6.709, 6.738, 8.180, 9.095","508, 508, 508, 54, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12099.34375,75,2646.5625,"2.4, 0.0, 1.2, 0.5, 0.5, 0.7, 2.2, 16.9, 1.4, 0.3, 2.4, 0.5, 0.8, 0.8, 0.8, 4.0, 12.9, 1.0, 6.9, 0.4, 0.5, 1.3, 11.5, 1.7, 0.9, 0.9, 3.5, 0.5, 0.0, 0.1, 0.9, 23.5",5,2283.913043478261,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,pddsd,0.026328785214348206,35.47663712501526,"Predict, Detect, Detect, Speech, Detect","0.002556, 0.002406, 0.002425, 0.016568, 0.002374","7.266, 6.699, 6.680, 8.170, 6.662","508, 508, 508, 54, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12175.55859375,75,2647.125,"0.8, 0.1, 0.3, 12.3, 0.9, 13.2, 1.4, 0.1, 0.0, 0.1, 0.1, 0.3, 7.9, 0.0, 0.0, 7.9, 0.8, 0.4, 0.4, 1.9, 26.5, 0.6, 1.0, 0.1, 1.2, 0.4, 0.4, 0.0, 1.2, 0.6, 0.4, 18.5",6,2465.4025423728813,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,pddsp,0.02656317672790901,36.45970129966736,"Predict, Detect, Detect, Speech, Predict","0.002556, 0.002496, 0.002372, 0.016564, 0.002575","7.350, 6.873, 6.697, 8.214, 7.326","508, 508, 508, 54, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12150.3515625,76,2647.125,"0.4, 13.2, 0.3, 0.1, 0.3, 0.4, 0.7, 13.8, 1.0, 0.2, 0.1, 0.5, 13.3, 0.2, 0.5, 9.1, 0.5, 14.2, 0.7, 0.5, 0.9, 0.1, 0.9, 1.2, 0.2, 0.5, 1.2, 0.0, 0.5, 0.5, 6.2, 19.4",7,2326.7283950617284,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,pddds,0.026415799868766406,35.54644417762756,"Predict, Detect, Detect, Detect, Speech","0.002563, 0.002400, 0.002378, 0.002405, 0.016670","7.311, 6.691, 6.704, 6.669, 8.172","508, 508, 508, 508, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12149.04296875,72,2647.125,"0.4, 0.1, 1.3, 0.0, 12.6, 0.7, 2.8, 12.2, 1.2, 0.5, 0.1, 3.7, 0.4, 0.4, 0.5, 8.7, 0.8, 14.3, 1.1, 12.6, 0.4, 0.0, 3.3, 0.8, 0.8, 0.0, 0.4, 0.1, 0.4, 0.2, 0.1, 23.5",6,2347.215189873418,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,pdddd,0.012292169291338584,34.22745490074158,"Predict, Detect, Detect, Detect, Detect","0.002579, 0.002405, 0.002421, 0.002398, 0.002488","7.282, 6.738, 6.721, 6.652, 6.834","508, 508, 508, 508, 508",307200,,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,11430.90625,32,1053.125,"3.2, 0.8, 12.8, 0.1, 1.1, 0.0, 0.0, 0.0, 0.1, 0.1, 0.6, 13.4, 0.1, 0.0, 0.0, 3.3, 2.3, 0.0, 14.4, 0.0, 1.9, 12.8, 0.9, 14.9, 0.1, 0.3, 0.0, 0.0, 0.1, 0.3, 0.1, 19.0",6,2496.5131578947367,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,pdddp,0.012309582677165355,34.80715823173523,"Predict, Detect, Detect, Detect, Predict","0.002556, 0.002386, 0.002420, 0.002403, 0.002544","7.336, 6.728, 6.767, 6.700, 7.276","508, 508, 508, 508, 508",307200,,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,11460.4375,39,1053.125,"2.5, 1.2, 0.4, 0.1, 14.4, 0.2, 1.3, 6.9, 0.9, 0.1, 0.1, 0.0, 0.1, 0.0, 0.0, 2.0, 0.7, 0.0, 12.5, 0.3, 15.2, 12.7, 0.4, 6.1, 0.0, 0.1, 0.1, 0.0, 0.1, 0.8, 0.1, 21.7",7,2433.2974137931033,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,pddps,0.026395094269466318,36.78463268280029,"Predict, Detect, Detect, Predict, Speech","0.002562, 0.002487, 0.002395, 0.002561, 0.016391","7.349, 6.839, 6.683, 7.350, 8.564","508, 508, 508, 508, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12085.31640625,74,2647.125,"2.1, 14.1, 0.5, 5.4, 1.2, 0.4, 0.0, 0.3, 1.3, 0.1, 0.5, 0.0, 1.2, 0.1, 0.2, 9.1, 11.2, 0.5, 0.1, 0.5, 0.0, 0.0, 1.8, 13.9, 2.7, 0.7, 0.2, 0.4, 0.1, 0.9, 1.5, 30.8",6,2365.6530612244896,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,pddpd,0.012263273622047243,34.68893551826477,"Predict, Detect, Detect, Predict, Detect","0.002577, 0.002366, 0.002377, 0.002563, 0.002380","7.294, 6.639, 6.694, 7.335, 6.727","508, 508, 508, 508, 508",307200,,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,11488.890625,34,1053.125,"13.0, 2.2, 1.5, 0.1, 0.0, 0.0, 0.4, 10.6, 1.3, 0.1, 1.8, 0.0, 0.1, 0.4, 0.2, 11.6, 2.6, 0.9, 26.8, 0.1, 13.0, 0.0, 0.0, 2.8, 0.0, 0.0, 0.0, 0.0, 0.1, 0.9, 1.0, 10.3",6,2382.7922077922076,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,pddpp,0.012464984251968503,35.40398669242859,"Predict, Detect, Detect, Predict, Predict","0.002559, 0.002401, 0.002394, 0.002556, 0.002555","7.350, 6.765, 6.706, 7.296, 7.286","508, 508, 508, 508, 508",307200,,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,11478.484375,33,1053.125,"0.2, 3.4, 0.0, 0.2, 22.5, 0.3, 0.3, 8.0, 0.0, 0.3, 0.0, 1.7, 0.6, 0.1, 0.0, 9.1, 0.0, 0.6, 0.0, 0.0, 20.6, 0.0, 0.3, 17.4, 0.0, 0.1, 0.1, 0.1, 0.3, 0.0, 0.0, 12.6",6,2472.1398305084745,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,pdpss,0.040327444225721785,38.56522250175476,"Predict, Detect, Predict, Speech, Speech","0.002564, 0.002396, 0.002586, 0.016476, 0.016305","7.359, 6.699, 7.370, 9.039, 8.099","508, 508, 508, 54, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12140.68359375,74,2647.125,"0.4, 1.8, 0.8, 13.4, 0.2, 0.9, 0.9, 0.5, 0.1, 0.2, 0.6, 1.2, 0.1, 0.6, 0.4, 11.3, 1.1, 6.4, 6.2, 0.5, 25.7, 0.1, 1.3, 0.4, 0.8, 0.8, 0.5, 0.6, 0.8, 0.7, 1.4, 21.2",6,2308.307392996109,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,pdpsd,0.026363899168853892,36.71115159988403,"Predict, Detect, Predict, Speech, Detect","0.002621, 0.002487, 0.002618, 0.016239, 0.002399","7.348, 6.903, 7.357, 8.412, 6.692","508, 508, 508, 54, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12170.3984375,48,2647.125,"0.5, 0.3, 11.6, 0.0, 0.7, 2.4, 0.0, 0.7, 0.0, 0.6, 0.1, 0.4, 0.4, 0.6, 1.2, 19.1, 0.1, 2.7, 1.2, 14.5, 5.6, 13.5, 0.4, 0.3, 0.3, 0.8, 0.2, 0.1, 0.0, 0.1, 0.0, 21.3",6,2386.967213114754,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,pdpsp,0.026715756197142025,37.019922733306885,"Predict, Detect, Predict, Speech, Predict","0.002572, 0.002423, 0.002677, 0.016470, 0.002575","7.325, 6.704, 7.496, 8.114, 7.381","508, 508, 508, 54, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12144.828125,74,2647.125,"0.8, 0.4, 0.0, 5.3, 0.4, 1.0, 23.7, 0.1, 0.0, 0.6, 1.5, 2.3, 0.4, 1.6, 0.8, 6.3, 0.8, 0.0, 0.5, 0.4, 0.2, 1.1, 3.2, 13.9, 0.4, 2.6, 0.1, 0.0, 0.1, 0.5, 13.9, 17.6",6,2392.2874493927125,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,pdpds,0.026552708223972002,36.057770013809204,"Predict, Detect, Predict, Detect, Speech","0.002545, 0.002396, 0.002593, 0.002403, 0.016616","7.240, 6.750, 7.275, 6.707, 8.087","508, 508, 508, 508, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12165.94921875,49,2647.125,"0.1, 0.5, 0.0, 0.1, 1.7, 0.6, 13.4, 13.8, 2.2, 0.4, 0.1, 0.5, 6.0, 0.9, 1.1, 9.9, 0.6, 12.7, 0.4, 0.4, 1.8, 0.2, 1.2, 14.4, 0.0, 0.3, 0.5, 0.1, 0.2, 0.4, 0.5, 17.0",7,2401.875,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,pdpdd,0.0123830531496063,34.7650465965271,"Predict, Detect, Predict, Detect, Detect","0.002589, 0.002410, 0.002582, 0.002392, 0.002410","7.284, 6.693, 7.357, 6.677, 6.754","508, 508, 508, 508, 508",307200,,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,11477.546875,29,1053.125,"0.1, 25.3, 2.6, 0.6, 2.0, 11.6, 0.1, 0.0, 0.3, 0.1, 0.1, 0.4, 0.9, 0.1, 0.4, 7.7, 0.9, 0.6, 12.1, 0.7, 0.7, 17.6, 0.3, 0.2, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 16.1",6,2549.676724137931,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,pdpdp,0.012551110236220473,35.285714626312256,"Predict, Detect, Predict, Detect, Predict","0.002556, 0.002382, 0.002656, 0.002412, 0.002545","7.289, 6.681, 7.414, 6.649, 7.253","508, 508, 508, 508, 508",307200,,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,11489.2265625,30,1053.125,"0.3, 0.0, 0.0, 1.1, 0.5, 0.2, 9.0, 1.3, 0.6, 1.7, 0.1, 0.1, 0.0, 0.1, 0.9, 11.6, 0.0, 0.6, 0.0, 0.0, 14.1, 12.9, 20.3, 15.2, 0.1, 0.1, 0.0, 0.0, 0.1, 0.0, 0.0, 9.6",7,2543.1702127659573,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,pdpps,0.026466494823563724,37.277281284332275,"Predict, Detect, Predict, Predict, Speech","0.002578, 0.002391, 0.002597, 0.002575, 0.016325","7.354, 6.748, 7.351, 7.333, 8.491","508, 508, 508, 508, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12148.30859375,31,2647.125,"5.5, 0.6, 0.3, 0.8, 0.0, 9.2, 0.1, 0.6, 0.3, 0.5, 0.1, 0.3, 1.2, 0.7, 0.3, 9.8, 3.7, 13.8, 14.4, 0.5, 0.6, 3.9, 0.6, 13.8, 0.6, 0.6, 0.7, 0.4, 0.4, 0.1, 0.6, 17.8",7,2391.7137096774195,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,pdppd,0.01261236811023622,35.49949073791504,"Predict, Detect, Predict, Predict, Detect","0.002614, 0.002365, 0.002571, 0.002650, 0.002414","7.363, 6.703, 7.324, 7.390, 6.719","508, 508, 508, 508, 508",307200,,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,11474.80078125,37,1053.125,"0.3, 0.1, 0.0, 12.6, 13.0, 0.4, 15.0, 0.0, 1.4, 0.8, 0.0, 0.0, 0.3, 0.1, 0.6, 12.3, 2.4, 14.6, 13.0, 1.1, 0.1, 1.3, 0.1, 0.7, 0.0, 0.1, 0.0, 0.1, 0.0, 0.0, 0.6, 11.0",7,2456.0593220338983,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,pdppp,0.01283629527559055,36.13443064689636,"Predict, Detect, Predict, Predict, Predict","0.002603, 0.002469, 0.002597, 0.002566, 0.002601","7.340, 6.739, 7.400, 7.327, 7.328","508, 508, 508, 508, 508",307200,,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,11474.5234375,32,1053.125,"0.2, 14.0, 29.3, 1.0, 1.1, 0.7, 0.0, 0.1, 0.8, 0.1, 0.0, 0.0, 0.1, 0.0, 0.6, 8.9, 1.6, 0.2, 12.2, 14.3, 0.3, 0.0, 0.6, 0.0, 0.8, 0.3, 0.2, 0.0, 0.1, 0.1, 0.6, 13.4",6,2489.3153526970955,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,ppsss,0.054209172280548265,38.73637628555298,"Predict, Predict, Speech, Speech, Speech","0.002600, 0.002644, 0.016326, 0.016244, 0.016396","7.341, 7.311, 8.065, 8.030, 7.990","508, 508, 54, 54, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12149.1953125,73,2646.5625,"0.7, 1.2, 3.0, 11.0, 1.2, 0.4, 0.6, 5.8, 0.5, 2.0, 0.4, 0.8, 0.8, 1.5, 0.4, 17.3, 1.2, 13.3, 11.4, 0.4, 0.5, 0.8, 0.7, 0.4, 0.5, 0.4, 0.9, 0.4, 0.3, 0.6, 2.0, 20.6",6,2238.0813953488373,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,ppssd,0.040399304899387575,38.50986170768738,"Predict, Predict, Speech, Speech, Detect","0.002596, 0.002582, 0.016386, 0.016410, 0.002425","7.356, 7.293, 8.568, 8.541, 6.752","508, 508, 54, 54, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12168.9921875,76,2646.5625,"5.5, 13.9, 0.8, 0.4, 3.6, 2.6, 0.0, 0.4, 3.0, 1.0, 0.6, 0.1, 0.6, 1.4, 0.4, 16.9, 2.2, 0.4, 13.1, 1.3, 0.6, 0.3, 12.6, 0.3, 0.1, 0.1, 0.2, 0.8, 0.3, 0.4, 1.3, 15.4",6,2338.9453125,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
